"","specificEpithet","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass","flowers","fruit","leaves","bbch.f","bbch.v","flagged","note","flagged_question","question_note","entered_by","imput_date.GPS","pdsi","pdsi.sd","pdsi.min","eventDate2","eventDate3","doy"
"175","umbellata",16080130,"FLAS",2010,4,28,"2010-04-28","Florida","Leon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080130",-84.3587667,30.5784167,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.491931647062302,1.94617450237274,-6.36999988555908,"2010-4-28",2010-04-28,118
"176","umbellata",15836238,"FLAS",1966,4,9,"1966-04-09","Florida","hernando","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15836238",-82.43249983,28.55569756,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",-0.653151869773865,1.75902307033539,-5.8899998664856,"1966-4-9",1966-04-09,99
"177","umbellata",15369796,"NCU",1979,6,5,"1979-06-05","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369796",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.267100870609283,1.52500891685486,-5.55000019073486,"1979-6-5",1979-06-05,156
"178","umbellata",5676689,"LSU",1977,7,9,"1977-07-09","Louisiana","rapides","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5676689",-92.53011007,31.20510797,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.174155488610268,1.69257628917694,-5.48999977111816,"1977-7-9",1977-07-09,190
"179","umbellata",16668588,"FSU",1937,7,4,"1937-07-04","South Carolina","richland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16668588",-80.89816959,34.02554611,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",-0.490562617778778,1.72396862506866,-5.32999992370605,"1937-7-4",1937-07-04,185
"180","umbellata",16912257,"NCU",1969,6,5,"1969-06-05","Arkansas","nevada","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16912257",-93.3071694,33.66371797,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",-0.390166491270065,1.57773685455322,-4.28000020980835,"1969-6-5",1969-06-05,156
"181","umbellata",19705283,"CLEMS",1991,5,11,"1991-05-11","Georgia","oconee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19705283",-83.44436368,33.83016176,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.407483369112015,1.30421757698059,-4.21000003814697,"1991-5-11",1991-05-11,131
"182","umbellata",21186572,"ANHC",2012,7,5,"2012-07-05","Arkansas","Saline","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186572",-92.27228,34.57521,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",-0.468087434768677,1.76161086559296,-5.59999990463257,"2012-7-5",2012-07-05,187
"183","umbellata",9177384,"LSU",1975,6,13,"1975-05-13","Louisiana","red river","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9177384",-93.33878346,32.0992281,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",-0.227659150958061,1.54964113235474,-5.76000022888184,"1975-6-13",1975-06-13,164
"184","umbellata",15369786,"NCU",1966,7,27,"1966-07-27","Georgia","stewart","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369786",-84.85070323,32.0705958,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.416104942560196,1.46989119052887,-4.88000011444092,"1966-7-27",1966-07-27,208
"185","umbellata",13285046,"TENN",1997,7,31,"1997-07-31","Louisiana","claiborne","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13285046",-92.99514158,32.82545749,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",-0.364045053720474,1.65973091125488,-4.90000009536743,"1997-7-31",1997-07-31,212
"186","umbellata",15369582,"NCU",1893,7,7,"1893-07-07","Georgia","de kalb","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369582",-84.23434944,33.76596772,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.387483358383179,1.45737636089325,-3.99000000953674,"1893-7-7",1893-07-07,188
"187","umbellata",14635274,"NBYC",1993,6,27,"1993-06-27","South Carolina","newberry","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14635274",-81.60073062,34.2951949,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",-0.43346643447876,1.53488230705261,-4.78999996185303,"1993-6-27",1993-06-27,178
"188","umbellata",16521694,"NCU",1956,5,31,"1956-05-31","South Carolina","anderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16521694",-82.64607506,34.51971496,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",-0.352885663509369,1.28105449676514,-4.11999988555908,"1956-5-31",1956-05-31,152
"189","umbellata",16080148,"FLAS",2010,5,5,"2010-05-05","Florida","Marion","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080148",-82.1515833,29.0080333,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",-0.626932859420776,1.89990925788879,-6.69000005722046,"2010-5-5",2010-05-05,125
"190","umbellata",19396572,"USF",1972,9,28,"1972-09-28","Louisiana","Lincoln Par.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19396572",-92.75,32.5167,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",-0.364045053720474,1.65973091125488,-4.90000009536743,"1972-9-28",1972-09-28,272
"191","umbellata",9177349,"LSU",1996,5,30,"1996-05-30","Louisiana","winn","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9177349",-92.63472222,31.94680798,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.246461123228073,1.61145973205566,-5.42000007629395,"1996-5-30",1996-05-30,151
"192","umbellata",11535323,"LSU",1977,6,26,"1977-06-26","Louisiana","natchitoches","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535323",-93.09186936,31.72667893,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.171410381793976,1.62009072303772,-5.69999980926514,"1977-6-26",1977-06-26,177
"193","umbellata",16080226,"FLAS",2010,7,22,"2010-07-22","Florida","Putnam","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080226",-81.9173333,29.6239167,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",-0.694289147853851,1.99352490901947,-5.92999982833862,"2010-7-22",2010-07-22,203
"194","umbellata",19701730,"CLEMS",1979,6,6,"1979-06-06","South Carolina","abbeville","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19701730",-82.45850806,34.23021469,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.40330308675766,1.41649496555328,-4.48999977111816,"1979-6-6",1979-06-06,157
"195","umbellata",6774888,"UWFP",2002,8,8,"2002-08-08","Florida","escambia","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6774888",-87.39657433,30.7209762,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.424378901720047,1.82708418369293,-5.63000011444092,"2002-8-8",2002-08-08,220
"196","umbellata",13284143,"TENN",1989,7,21,"1989-07-21","Arkansas","union","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13284143",-92.6011337,33.17079784,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",-0.422438770532608,1.66718828678131,-5.15000009536743,"1989-7-21",1989-07-21,202
"197","umbellata",5756343,"LSU",2001,8,11,"2001-08-11","Florida","Okaloosa","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5756343",-86.5372222,30.5613889,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",-0.456309199333191,1.89845860004425,-6.23000001907349,"2001-8-11",2001-08-11,223
"198","gracilis",11535251,"LSU",1977,5,2,"1977-05-02","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535251",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.267100870609283,1.52500891685486,-5.55000019073486,"1977-5-2",1977-05-02,122
"199","gracilis",22620142,"KANU",1975,5,17,"1975-05-17","Kansas","Morton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620142",-101.89017,37.05158,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.538971245288849,2.07998967170715,-5.48999977111816,"1975-5-17",1975-05-17,137
"200","gracilis",16666808,"FSU",1963,4,9,"1963-04-09","Texas","smith","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666808",-95.27767534,32.39535776,"county_centroid","Y","Y","Y",67,17,"","","Y","fruit AND flowers?","SC","date",-0.135249748826027,1.63404393196106,-6.15999984741211,"1963-4-9",1963-04-09,99
"201","gracilis",13422256,"LL",1964,4,28,"1964-04-28","Texas","montague","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422256",-97.7241863,33.67489363,"county_centroid","N","Y","Y",89,19,"","","","","SC","",0.00660137087106705,2.03093552589417,-8.27999973297119,"1964-4-28",1964-04-28,119
"202","gracilis",12876923,"UARK",1985,5,18,"1985-05-18","Arkansas","miller","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876923",-93.89572104,33.31893465,"county_centroid","N","Y","Y",89,17,"","","","","SC","date",-0.316552400588989,1.32149648666382,-4.6100001335144,"1985-5-18",1985-05-18,138
"203","gracilis",22518331,"KANU",1970,7,8,"1970-07-08","Oklahoma","Cleveland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22518331",-97.24416,35.22241,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.261748641729355,2.06971716880798,-5.80999994277954,"1970-7-8",1970-07-08,189
"204","gracilis",22667131,"KANU",1968,5,9,"1968-05-09","Oklahoma","Kingfisher","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22667131",-98.12174,36.11611,"geo_referenced","N","Y","Y",89,17,"","","","","SC","",-0.219981789588928,2.51454377174377,-7.07999992370605,"1968-5-9",1968-05-09,130
"205","gracilis",21268885,"UAM",1982,5,7,"1982-05-07","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268885",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,17,"","","","","SC","",-0.267100870609283,1.52500891685486,-5.55000019073486,"1982-5-7",1982-05-07,127
"206","gracilis",9176727,"LSU",1984,5,15,"1984-05-15","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176727",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.267100870609283,1.52500891685486,-5.55000019073486,"1984-5-15",1984-05-15,136
"207","gracilis",17196166,"NY",1973,6,13,"1973-06-13","Texas","Childress Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17196166",-100.403049,34.72582,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.281816899776459,2.12241530418396,-6,"1973-6-13",1973-06-13,164
"208","gracilis",13273929,"TENN",1982,5,7,"1982-05-07","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273929",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",-0.267100870609283,1.52500891685486,-5.55000019073486,"1982-5-7",1982-05-07,127
"209","gracilis",13449653,"LL",1957,6,12,"1957-06-12","Texas","morris","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13449653",-94.73222877,33.13982653,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.291684627532959,1.38230121135712,-4.38000011444092,"1957-6-12",1957-06-12,163
"210","gracilis",16787698,"APSC",1991,5,15,"1991-05-15","Texas","wood","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16787698",-95.38278553,32.80893886,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.231410384178162,1.52058470249176,-5.92000007629395,"1991-5-15",1991-05-15,135
"211","gracilis",16573239,"VDB",1991,5,15,"1991-05-15","Texas","wood","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16573239",-95.38278553,32.80893886,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",-0.231410384178162,1.52058470249176,-5.92000007629395,"1991-5-15",1991-05-15,135
"212","gracilis",24641974,"NY",1961,6,8,"1961-06-08","Kansas","Morton Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24641974",-101.935565,37.008071,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.538971245288849,2.07998967170715,-5.48999977111816,"1961-6-8",1961-06-08,159
"213","gracilis",13573847,"TEX",1929,6,16,"1929-06-16","Texas","wheeler","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573847",-100.2719071,35.39736411,"county_centroid","N","Y","Y",89,19,"","","","","SC","",0.298140853643417,2.22204804420471,-5.13000011444092,"1929-6-16",1929-06-16,167
"214","gracilis",9176744,"LSU",1990,6,15,"1990-06-15","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176744",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.267100870609283,1.52500891685486,-5.55000019073486,"1990-6-15",1990-06-15,166
"215","gracilis",22471776,"KANU",1974,5,18,"1974-05-18","New Mexico","Curry","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22471776",-103.63194,34.39401,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.113211803138256,1.77164375782013,-4.78000020980835,"1974-5-18",1974-05-18,138
"216","gracilis",22524100,"KANU",1970,7,7,"1970-07-07","Oklahoma","Osage","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22524100",-96.46709,36.41415,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.447431683540344,2.08341765403748,-7.48999977111816,"1970-7-7",1970-07-07,188
"217","gracilis",22620148,"KANU",1961,6,8,"1961-06-08","Kansas","Morton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620148",-101.94518,37.00183,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.538971245288849,2.07998967170715,-5.48999977111816,"1961-6-8",1961-06-08,159
"218","gracilis",22988229,"ASU",1973,7,6,"1973-07-06","New Mexico","quay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22988229",-103.5449223,35.10172421,"county_centroid","N","Y","Y",89,19,"","","","","SC","",0.123241148889065,2.0037636756897,-5.05000019073486,"1973-7-6",1973-07-06,187
"219","gracilis",13449650,"LL",1970,5,8,"1970-05-08","Texas","henderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13449650",-95.86532004,32.22844912,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.0897551402449608,1.60326051712036,-5.78000020980835,"1970-5-8",1970-05-08,128
"220","gracilis",25286611,"NY",1872,4,10,"1872-04-10","Texas","Harris Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25286611",-95.363272,29.763284,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.0780607238411903,1.84427380561829,-6.34999990463257,"1872-4-10",1872-04-10,101
"221","gracilis",9176741,"LSU",1994,7,1,"1994-07-01","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176741",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.267100870609283,1.52500891685486,-5.55000019073486,"1994-7-1",1994-07-01,182
"222","gracilis",20027294,"TENN",1991,5,7,"1991-05-07","Texas","wood","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20027294",-95.38278553,32.80893886,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",-0.231410384178162,1.52058470249176,-5.92000007629395,"1991-5-7",1991-05-07,127
"223","gracilis",9176738,"LSU",1990,6,15,"1990-06-15","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176738",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.267100870609283,1.52500891685486,-5.55000019073486,"1990-6-15",1990-06-15,166
"224","gracilis",9176735,"LSU",1977,5,2,"1977-05-02","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176735",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.267100870609283,1.52500891685486,-5.55000019073486,"1977-5-2",1977-05-02,122
"225","gracilis",25286599,"NY",1939,6,2,"1939-06-02","Oklahoma","Oklahoma Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25286599",-96.760171,35.809897,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.393424421548843,2.0819046497345,-6.98000001907349,"1939-6-2",1939-06-02,153
"226","gracilis",24641975,"NY",1946,5,23,"1946-05-23","Texas","Denton Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24641975",-97.195599,33.110971,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.0175220370292664,1.84213256835938,-8.81999969482422,"1946-5-23",1946-05-23,143
"227","gracilis",22620146,"KANU",1970,7,1,"1970-07-01","Kansas","McPherson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620146",-97.5191,38.47418,"geo_referenced","N","Y","Y",89,17,"","","","","SC","",-0.252422571182251,2.37967038154602,-7.78000020980835,"1970-7-1",1970-07-01,182
"228","gracilis",24663402,"NY",1936,5,9,"1936-05-09","Oklahoma","Caddo Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24663402",-98.140325,34.93201,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",-0.0589520037174225,2.12058997154236,-5.82999992370605,"1936-5-9",1936-05-09,130
"229","gracilis",21268886,"UAM",1985,5,4,"1985-05-04","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268886",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.267100870609283,1.52500891685486,-5.55000019073486,"1985-5-4",1985-05-04,124
"230","gracilis",22988244,"ASU",1977,5,2,"1977-05-02","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22988244",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.267100870609283,1.52500891685486,-5.55000019073486,"1977-5-2",1977-05-02,122
"231","gracilis",13793112,"COLO",1981,5,18,"1981-05-18","Colorado","Baca","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13793112",-102.0448582,37.0683465,"geo_referenced","N","Y","Y",NA,NA,"","","","","DB","",0.558329641819,2.10868453979492,-5.57999992370605,"1981-5-18",1981-05-18,138
"232","gracilis",12508913,"DUKE",1967,5,20,"1967-05-20","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12508913",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",-0.267100870609283,1.52500891685486,-5.55000019073486,"1967-5-20",1967-05-20,140
"233","gracilis",9176731,"LSU",1986,4,11,"1986-04-11","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176731",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.267100870609283,1.52500891685486,-5.55000019073486,"1986-4-11",1986-04-11,101
"234","gracilis",22705276,"KANU",1968,7,27,"1968-07-27","New Mexico","Roosevelt","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22705276",-103.33389,34.22238,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",0.0769270807504654,1.74967408180237,-5.23000001907349,"1968-7-27",1968-07-27,209
"235","gracilis",13503059,"TEX",1997,8,6,"1997-08-06","Texas","POLK","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13503059",-94.650833,30.8275,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",0.0242409389466047,1.56959235668182,-5.71999979019165,"1997-8-6",1997-08-06,218
"236","gracilis",25286605,"NY",1872,6,8,"1872-06-08","Texas","Waller Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25286605",-96.078292,30.09744,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",0.0989030376076698,1.76658368110657,-6.09999990463257,"1872-6-8",1872-06-08,160
"237","gracilis",13273941,"TENN",1991,5,15,"1991-05-15","Texas","wood","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273941",-95.38278553,32.80893886,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",-0.231410384178162,1.52058470249176,-5.92000007629395,"1991-5-15",1991-05-15,135
"238","gracilis",22658107,"KANU",2001,5,31,"2001-05-31","Oklahoma","Roger Mills","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22658107",-99.7177778,35.5383333,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",0.363718301057816,2.28336143493652,-6.32999992370605,"2001-5-31",2001-05-31,151
"239","gracilis",13273927,"TENN",1977,5,2,"1977-05-02","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273927",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",-0.267100870609283,1.52500891685486,-5.55000019073486,"1977-5-2",1977-05-02,122
"240","gracilis",25160660,"SAT",1977,5,21,"1977-05-21","Texas","san saba","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160660",-98.81854018,31.15347506,"county_centroid","N","Y","Y",89,19,"","","","","SC","",0.168854057788849,2.04763889312744,-6.80999994277954,"1977-5-21",1977-05-21,141
"241","gracilis",25286600,"NY",1929,6,16,"1929-06-16","Texas","Wheeler Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25286600",-100.269648,35.401279,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.298140853643417,2.22204804420471,-5.13000011444092,"1929-6-16",1929-06-16,167
"242","gracilis",13573846,"TEX",1921,4,5,"1921-04-05","Texas","erath","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573846",-98.20641171,32.24077504,"county_centroid","N","Y","Y",89,19,"","","","","SC","",0.115053869783878,1.987144947052,-6.01000022888184,"1921-4-5",1921-04-05,95
"243","gracilis",20004149,"NY",1973,7,6,"1973-07-06","New Mexico","Quay Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20004149",-103.262224,35.48824,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.143772125244141,1.97947132587433,-5.07999992370605,"1973-7-6",1973-07-06,187
"244","gracilis",12652467,"UT",1982,5,7,"1982-05-07","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12652467",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",-0.267100870609283,1.52500891685486,-5.55000019073486,"1982-5-7",1982-05-07,127
"245","gracilis",25284209,"NY",1872,6,8,"1872-06-08","Texas","Waller Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25284209",-96.078292,30.09744,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.0989030376076698,1.76658368110657,-6.09999990463257,"1872-6-8",1872-06-08,160
"246","gracilis",9176730,"LSU",1985,6,10,"1985-06-10","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176730",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.267100870609283,1.52500891685486,-5.55000019073486,"1985-6-10",1985-06-10,161
"247","gracilis",22661957,"KANU",1974,7,18,"1974-07-18","Texas","Bailey","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22661957",-102.72333,34.09582,"geo_referenced","N","Y","Y",89,17,"","","","","SC","",0.111568287014961,1.73032939434052,-4.8899998664856,"1974-7-18",1974-07-18,199
"248","gracilis",22473904,"KANU",1974,7,8,"1974-07-08","Oklahoma","Beaver","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22473904",-100.51944,36.83786,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.551131963729858,2.05454421043396,-6.07000017166138,"1974-7-8",1974-07-08,189
"249","gracilis",22652676,"KANU",1974,7,16,"1974-07-16","New Mexico","Roosevelt","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22652676",-103.33389,34.28767,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.0769270807504654,1.74967408180237,-5.23000001907349,"1974-7-16",1974-07-16,197
"250","gracilis",5668024,"LSU",1982,5,7,"1982-05-07","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5668024",-93.88843278,32.59124739,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.267100870609283,1.52500891685486,-5.55000019073486,"1982-5-7",1982-05-07,127
"251","gracilis",25305837,"NY",1945,8,13,"1945-08-13","Texas","Bailey Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25305837",-102.612159,34.134088,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.111568287014961,1.73032939434052,-4.8899998664856,"1945-8-13",1945-08-13,225
"252","gracilis",13497841,"TEX",1989,6,7,"1989-06-07","Texas","FALLS","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497841",-96.647222,31.222222,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.104809008538723,1.98818492889404,-6.42000007629395,"1989-6-7",1989-06-07,158
"253","gracilis",22698461,"KANU",2001,5,31,"2001-05-31","Oklahoma","Roger Mills","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22698461",-99.7519444,35.5380556,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.363718301057816,2.28336143493652,-6.32999992370605,"2001-5-31",2001-05-31,151
"254","gracilis",13573833,"TEX",1947,5,19,"1947-05-19","Texas","henderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573833",-95.86532004,32.22844912,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.0897551402449608,1.60326051712036,-5.78000020980835,"1947-5-19",1947-05-19,139
"255","gracilis",13497847,"TEX",1989,6,8,"1989-06-08","Texas","LIMESTONE","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497847",-96.386111,31.575,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.071429967880249,1.85810804367065,-6.82000017166138,"1989-6-8",1989-06-08,159
"256","gracilis",15067202,"NY",2004,5,14,"2004-05-14","Texas","Lee Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15067202",-96.9908,30.4781,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",0.122820764780045,1.84531676769257,-6.3899998664856,"2004-5-14",2004-05-14,135
"257","gracilis",13273940,"TENN",1991,5,7,"1991-05-07","Texas","wood","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273940",-95.38278553,32.80893886,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",-0.231410384178162,1.52058470249176,-5.92000007629395,"1991-5-7",1991-05-07,127
"258","munsoniana",21204188,"EIU",1976,6,10,"1976-06-10","Illinois","greene","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204188",-90.39818874,39.35839986,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.297659367322922,1.81453704833984,-7.46999979019165,"1976-6-10",1976-06-10,162
"259","munsoniana",13283213,"TENN",1993,5,4,"1993-05-04","Louisiana","richland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283213",-91.7716887,32.42185812,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",-0.366568356752396,1.42385935783386,-4.53999996185303,"1993-5-4",1993-05-04,124
"260","munsoniana",22620243,"KANU",1967,5,3,"1967-05-03","Kansas","Neosho","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620243",-95.24319,37.5343,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.296484529972076,1.89250767230988,-6.67999982833862,"1967-5-3",1967-05-03,123
"261","munsoniana",10246813,"APCR",1970,4,5,"1970-04-05","Arkansas","logan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10246813",-93.72428698,35.21063233,"county_centroid","N","Y","Y",89,19,"","","","","SC","date",-0.570810556411743,1.87313580513,-5.61999988555908,"1970-4-5",1970-04-05,95
