"id","type","modified","language","license","rightsHolder","accessRights","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","occurrenceRemarks","recordNumber","recordedBy","sex","reproductiveCondition","occurrenceStatus","preparations","disposition","otherCatalogNumbers","associatedMedia","samplingProtocol","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","fieldNumber","higherGeography","continent","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","minimumElevationInMeters","maximumElevationInMeters","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","identificationQualifier","typeStatus","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship"
"c2d50cec-17e7-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:18:05.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/c2d50cec-17e7-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","c2d50cec-17e7-11e6-b5e0-001ec9fd629b","barcode-01074492","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1912-07-24/1912-07-24","","","","","","July 24, 1912","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Sheffield","Sheffield","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"c82c6be0-17e7-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:18:14.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/c82c6be0-17e7-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","c82c6be0-17e7-11e6-b5e0-001ec9fd629b","barcode-01074493","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1919-05-31/1919-05-31","","","","","","May 31, 1919","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","West Stockbridge","West Stockbridge","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"cdeec38e-17e7-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:18:24.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/cdeec38e-17e7-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15406","urn:lsid:biocol.org:col:15406","","A","A","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","cdeec38e-17e7-11e6-b5e0-001ec9fd629b","barcode-01074494","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1904-06-26/1904-06-26","","","","","","June 26, 1904","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Williamstown","Williamstown","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"d3578b1c-17e7-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:18:33.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/d3578b1c-17e7-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","d3578b1c-17e7-11e6-b5e0-001ec9fd629b","barcode-01074495","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1904-06-26/1904-06-26","","","","","","June 26, 1904","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Williamstown","Williamstown","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"d8a61462-17e7-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:18:42.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/d8a61462-17e7-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15406","urn:lsid:biocol.org:col:15406","","A","A","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","d8a61462-17e7-11e6-b5e0-001ec9fd629b","barcode-01074496","","45000","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1939-09-23/1939-09-23","","","","","","Sept. 23, 1939","","45000","North America;United States of America;Rhode Island;","North America","","","United States of America","US","Rhode Island","","","Lonsdale","Lonsdale","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"e0d76a78-17e7-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:18:55.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/e0d76a78-17e7-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","e0d76a78-17e7-11e6-b5e0-001ec9fd629b","barcode-01074497","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1844/1844","","","","","","June 1844","","","North America;United States of America;Rhode Island;","North America","","","United States of America","US","Rhode Island","","","Providence","Providence","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"e642cbd8-17e7-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:19:04.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/e642cbd8-17e7-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","e642cbd8-17e7-11e6-b5e0-001ec9fd629b","barcode-01074498","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1903-09-03/1903-09-03","","","","","","Sept 3 1903","","","North America;United States of America;Connecticut;","North America","","","United States of America","US","Connecticut","","","Voluntown","Voluntown","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"ebacaeb8-17e7-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:19:14.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/ebacaeb8-17e7-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","ebacaeb8-17e7-11e6-b5e0-001ec9fd629b","barcode-01074499","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1903-08-30/1903-08-30","","","","","","Aug 30 1903","","","North America;United States of America;Connecticut;","North America","","","United States of America","US","Connecticut","","","Stafford","Stafford","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"f0fb5608-17e7-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:19:22.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/f0fb5608-17e7-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","f0fb5608-17e7-11e6-b5e0-001ec9fd629b","barcode-01074500","","16554","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1993-05-24/1993-05-24","","","","","","24 May 1993","","16554","North America;United States of America;Connecticut;","North America","","","United States of America","US","Connecticut","","","Stafford","Stafford","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"f67e0fe4-17e7-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:19:32.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/f67e0fe4-17e7-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","f67e0fe4-17e7-11e6-b5e0-001ec9fd629b","barcode-01074501","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","","","","","","","May '19","","","North America;United States of America;Connecticut;","North America","","","United States of America","US","Connecticut","","","East Granby","East Granby","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"fbfec904-17e7-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:19:41.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/fbfec904-17e7-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","fbfec904-17e7-11e6-b5e0-001ec9fd629b","barcode-01074503","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1901-09-23/1901-09-23","","","","","","Sept. 23rd 1901","","","North America;United States of America;Connecticut;","North America","","","United States of America","US","Connecticut","","","Salisbury","Salisbury","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"0151bb96-17e8-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:19:50.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/0151bb96-17e8-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","0151bb96-17e8-11e6-b5e0-001ec9fd629b","barcode-01074502","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1901-06-03/1901-06-03","","","","","","June 3rd 1901","","","North America;United States of America;Connecticut;","North America","","","United States of America","US","Connecticut","","","Salisbury","Salisbury","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"06b79ba0-17e8-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:19:59.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/06b79ba0-17e8-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","06b79ba0-17e8-11e6-b5e0-001ec9fd629b","barcode-01074505","","3563","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1913-09-05/1913-09-05","","","","","","Sept. 5, 1913","","3563","North America;United States of America;Connecticut;","North America","","","United States of America","US","Connecticut","","","Salisbury","Salisbury","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"0c55f1e2-17e8-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:20:08.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/0c55f1e2-17e8-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","0c55f1e2-17e8-11e6-b5e0-001ec9fd629b","barcode-01074504","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1901-09-23/1901-09-23","","","","","","Sept. 23rd 1901","","","North America;United States of America;Connecticut;","North America","","","United States of America","US","Connecticut","","","Salisbury","Salisbury","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"11b14286-17e8-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:20:17.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/11b14286-17e8-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","11b14286-17e8-11e6-b5e0-001ec9fd629b","barcode-01074506","","6385","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1914-06-19/1914-06-19","","","","","","June 19 1914","","6385","North America;United States of America;Connecticut;","North America","","","United States of America","US","Connecticut","","","Sharon","Sharon","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"1718adae-17e8-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:20:26.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/1718adae-17e8-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","1718adae-17e8-11e6-b5e0-001ec9fd629b","barcode-01074507","","3708","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1918-05-25/1918-05-25","","","","","","May 25, 1918","","3708","North America;United States of America;Connecticut;","North America","","","United States of America","US","Connecticut","","","Woodbury","Woodbury","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"1c82aeb6-17e8-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:20:35.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/1c82aeb6-17e8-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","1c82aeb6-17e8-11e6-b5e0-001ec9fd629b","barcode-01074508","","4253","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1918-05-25/1918-05-25","","","","","","May 25, 1918","","4253","North America;United States of America;Connecticut;","North America","","","United States of America","US","Connecticut","","","Woodbury","Woodbury","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"21f1166c-17e8-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-11 22:20:45.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/21f1166c-17e8-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","21f1166c-17e8-11e6-b5e0-001ec9fd629b","barcode-01074509","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1902-05-21/1902-05-21","","","","","","May 21st 1902","","","North America;United States of America;Connecticut;","North America","","","United States of America","US","Connecticut","","","Salisbury","Salisbury","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"7961fbd6-1b0e-11e6-b5e0-001ec9fd629b","http://purl.org/dc/dcmitype/PhysicalObject","2018-09-18 13:13:00.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/7961fbd6-1b0e-11e6-b5e0-001ec9fd629b","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","7961fbd6-1b0e-11e6-b5e0-001ec9fd629b","barcode-00817434","","","B. A. Grunden","","","present","Sheet","in collection","","[see Simple Media extension]","","2013-05-31/2013-05-31","","","","","","31-May-2013","","","North America;United States of America;New Hampshire;Sullivan County;","North America","","","United States of America","US","New Hampshire","Sullivan County","Washington","Washington","Washington","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"3c689a45-c2d2-42e7-bee4-00f976817244","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-27 10:34:50.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/3c689a45-c2d2-42e7-bee4-00f976817244","urn:lsid:biocol.org:col:15406","urn:lsid:biocol.org:col:15406","","A","A","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","3c689a45-c2d2-42e7-bee4-00f976817244","barcode-00894984","","","E. L. Mackintosh","","","present","Sheet","in collection","","[see Simple Media extension]","","1924-06-26/1924-06-26","","","","","","6-26-24","","","North America;United States of America;Massachusetts;Essex County;","North America","","","United States of America","US","Massachusetts","Essex County","Danvers","Danvers","Danvers","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"36a95c58-b209-40d8-a411-16533015f4e6","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-29 13:48:46.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/36a95c58-b209-40d8-a411-16533015f4e6","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","36a95c58-b209-40d8-a411-16533015f4e6","barcode-01047003","","","B. A. Grunden","","","present","Sheet","in collection","","[see Simple Media extension]","","2014-07-26/2014-07-26","","","","","","26 July 2014","","","North America;United States of America;New Hampshire;Coos County;","North America","","","United States of America","US","New Hampshire","Coos County","Pittsburg","Pittsburg","Pittsburg","","","","","","","","","","","","","","","Rhododendron groenlandicum (Oeder) Kron & Judd","Ericaceae","Rhododendron","groenlandicum","","(Oeder) Kron & Judd"
"7c18cef0-fcc5-40c8-aa39-fc9d7472b6bc","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-29 13:49:22.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/7c18cef0-fcc5-40c8-aa39-fc9d7472b6bc","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","7c18cef0-fcc5-40c8-aa39-fc9d7472b6bc","barcode-01047007","","933","T. J. S. Whitfield","","","present","Sheet","in collection","","[see Simple Media extension]","","2014-05-29/2014-05-29","","","","","","29 May 2014","","933","North America;United States of America;Rhode Island;","North America","","","United States of America","US","Rhode Island","","","Arcadia Wildlife Management Area","Arcadia Wildlife Management Area","","","","","","","","","","","","","","","Rhododendron prinophyllum (Small) Millais","Ericaceae","Rhododendron","prinophyllum","","(Small) Millais"
"7a9edc91-d0dc-4ade-8a3e-304e50eaac8e","http://purl.org/dc/dcmitype/PhysicalObject","2016-06-20 00:15:29.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/7a9edc91-d0dc-4ade-8a3e-304e50eaac8e","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","7a9edc91-d0dc-4ade-8a3e-304e50eaac8e","barcode-00714091","","","F. L. Scribner","","","present","Sheet","in collection","","[see Simple Media extension]","","1874-08-18/1874-08-18","","","","","","Aug. 18, 1874","","","North America;United States of America;Maine;","North America","","","United States of America","US","Maine","","","Mount Katahdin","Mount Katahdin","","","","","","","","","","","","","","","Rhododendron lapponicum (Linnaeus) Wahlenberg","Ericaceae","Rhododendron","lapponicum","","(Linnaeus) Wahlenberg"
"7608b0e7-025b-4258-921d-16dc4a6ed472","http://purl.org/dc/dcmitype/PhysicalObject","2016-06-20 00:15:37.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/7608b0e7-025b-4258-921d-16dc4a6ed472","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","7608b0e7-025b-4258-921d-16dc4a6ed472","barcode-00714090","","","F. P. Briggs","","","present","Sheet","in collection","","[see Simple Media extension]","","1892/1892","","","","","","Aug 1892","","","North America;United States of America;Maine;","North America","","","United States of America","US","Maine","","","Mount Katahdin","Mount Katahdin","","","","","","","","","","","","","","","Rhododendron lapponicum (Linnaeus) Wahlenberg","Ericaceae","Rhododendron","lapponicum","","(Linnaeus) Wahlenberg"
"48ffc6c3-fa85-484c-8092-d28dcad6b00f","http://purl.org/dc/dcmitype/PhysicalObject","2016-06-20 00:15:45.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/48ffc6c3-fa85-484c-8092-d28dcad6b00f","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","48ffc6c3-fa85-484c-8092-d28dcad6b00f","barcode-00714092","","","G. Thurber","","","present","Sheet","in collection","","[see Simple Media extension]","","1847/1847","","","","","","Aug 1847","","","North America;United States of America;Maine;","North America","","","United States of America","US","Maine","","","Mount Katahdin","Mount Katahdin","","","","","","","","","","","","","","","Rhododendron lapponicum (Linnaeus) Wahlenberg","Ericaceae","Rhododendron","lapponicum","","(Linnaeus) Wahlenberg"
"02ac1a3b-561f-4608-843c-7a2612082ad1","http://purl.org/dc/dcmitype/PhysicalObject","2016-06-20 00:15:53.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/02ac1a3b-561f-4608-843c-7a2612082ad1","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","02ac1a3b-561f-4608-843c-7a2612082ad1","barcode-00714093","","","M. L. Fernald","","","present","Sheet","in collection","","[see Simple Media extension]","","1900-07-09/1900-07-09","","","","","","July 9, 1900","","","North America;United States of America;Maine;","North America","","","United States of America","US","Maine","","","Mount Katahdin","Mount Katahdin","","","","","","","","","","","","","","","Rhododendron lapponicum (Linnaeus) Wahlenberg","Ericaceae","Rhododendron","lapponicum","","(Linnaeus) Wahlenberg"
